Seed,Train MSE,Train RMSE,Train MAE,Train R2,Test MSE,Test RMSE,Test MAE,Test R2
172,51.447654000311864,7.172702001359869,5.406662764639224,0.8154018154870455,23.421657977080706,4.8395927490937405,4.119318757233793,0.5348890976473168
173,14.804011676547113,3.8475981698388297,3.2500183825222946,0.9468820545445549,15.647956760463934,3.955749835424876,3.5728116635922995,0.6892604573101921
174,25.72119657463238,5.071606902613055,4.253694397548459,0.9077103459149143,107.35794334716891,10.361367831863172,9.821157497829862,-1.131930623946106
175,13.024959542915266,3.609010881517991,2.81098206718013,0.9532654319871949,5.909573527353085,2.4309614409432916,1.914525236906826,0.8826467759662285
176,13.302819011710602,3.6473029777783204,2.841018518411889,0.9522684505992964,5.983853145593904,2.446191559464202,1.963009643554685,0.8811717198322774
177,154.85667025026228,12.444142005388008,9.025984681327387,0.44436222130271696,104.27297874717212,10.211414140420127,9.59851854112413,-1.0706689203453332
178,53.511369536078234,7.315146583362376,5.8018778243154845,0.8079970436144284,1394.8277673144341,37.347393045759354,36.59623254846643,-26.69870528025939
179,10.032561540717813,3.1674219075957994,2.4929070238797166,0.9640023887888111,47.12806145204572,6.864988088266848,6.2798834906684,0.06412367520935913
180,8.290475159580335,2.879318523467026,2.195641830732238,0.9702531302360453,10.046019346687782,3.1695456057119262,2.6111798321759236,0.8005045958760579
181,218.93863155755653,14.796574994151738,10.899962975843895,0.21443115938715895,38.026172097863736,6.166536475029052,5.524227453161166,0.24487040009025574
182,17.162808802255217,4.142802047196464,3.413804352958247,0.9384185069737084,12.409987633668424,3.5227812355677757,2.9783978497540486,0.7535605484407049
183,12.902237761170964,3.5919685078200456,3.00186567486457,0.9537057672862554,45.65190004527014,6.756618980323675,6.236413348162613,0.09343751646668808
184,14.502066546712873,3.8081578941415852,3.2209651875046053,0.9479654571578129,28.51751726321119,5.340179516009849,5.007740840205442,0.433694736720616
185,81.91800731330476,9.05085671709064,6.762773276275058,0.7060718176019587,32.473365081565554,5.698540609802263,5.264192369249129,0.35513889963320155
186,311.76689226387947,17.65692193627982,12.665178464493659,-0.1186438608611613,36.8326449999137,6.068990443221483,5.248097285517936,0.2685716455807816
187,11.112779671938625,3.3335836080618444,2.585683225235848,0.9601264821070383,10.782601048819798,3.283687111894158,2.8806766086154534,0.7858774426459005
188,319.533388983408,17.87549688773456,15.302222053959685,-0.14651065522348694,1060.6408655105351,32.56748171889462,32.05654692473235,-20.062370158101977
189,8.790643521706102,2.964901941330624,2.390991945086784,0.9684584872461304,16.026126760047774,4.0032645128754325,3.5465795446325257,0.6817506990376876
190,6.023043364482529,2.4541889422948935,2.017695560095445,0.9783888518936251,13.052527626112292,3.612828203238052,3.1442964907045696,0.7408008900093634
191,18.747292320430677,4.329814351728106,3.2927002241026684,0.9327332568582393,77.60282233703394,8.809246411415334,8.199819381148725,-0.5410488342717907
192,11.920472182365053,3.4526036816242107,2.730513374760466,0.9572284185516325,4.055811825724039,2.0139046218041305,1.4640128806785295,0.9194590622115167
193,13.932041839975161,3.732565048324699,2.8930404663085945,0.9500107501461127,21.33662458246536,4.619158427946086,4.0822110776548,0.5762940128994306
194,11.59190985260138,3.4046893915012837,2.6570042016371236,0.95840732574871,37.79530079671764,6.147788284962132,5.645658591941548,0.24945507805406497
195,7.161489657268881,2.676095973105016,2.1423065185546877,0.9743040180387599,19.28495493173355,4.391463871163413,3.773756352177369,0.6170363857713799
196,16.915867543186646,4.112890412251054,3.064203312711896,0.9393045514200717,6.042372543578612,2.458123785243252,2.0264049388744185,0.8800096325868553
197,581.931311168086,24.12325249977884,17.813561838977737,-1.0880148111752717,79.96234549724974,8.942166711555412,8.431279952437787,-0.5879046096931517
